Counts,Freq,Cluster,Image
True Positive,268462,1,KPMP_uS-X002Y015_Annotations
False Negative,88837,2,KPMP_uS-X002Y015_Annotations
False Positive,422706,2,KPMP_uS-X002Y015_Annotations
True Negative,1544908,2,KPMP_uS-X002Y015_Annotations
True Positive,17149,2,KPMP_uS-X002Y015_Annotations
False Negative,593229,3,KPMP_uS-X002Y015_Annotations
False Positive,59017,3,KPMP_uS-X002Y015_Annotations
True Negative,1111636,3,KPMP_uS-X002Y015_Annotations
True Positive,309718,3,KPMP_uS-X002Y015_Annotations
False Negative,183841,4,KPMP_uS-X002Y015_Annotations
False Positive,385467,4,KPMP_uS-X002Y015_Annotations
True Negative,1400311,4,KPMP_uS-X002Y015_Annotations
True Positive,103981,4,KPMP_uS-X002Y015_Annotations
False Negative,7417,5,KPMP_uS-X002Y015_Annotations
False Positive,189687,5,KPMP_uS-X002Y015_Annotations
True Negative,1852811,5,KPMP_uS-X002Y015_Annotations
True Positive,23685,5,KPMP_uS-X002Y015_Annotations
False Negative,604094,1,KPMP_uS-X002Y016_Annotations
False Positive,349903,1,KPMP_uS-X002Y016_Annotations
True Negative,1104123,1,KPMP_uS-X002Y016_Annotations
True Positive,15480,1,KPMP_uS-X002Y016_Annotations
False Negative,15291,2,KPMP_uS-X002Y016_Annotations
False Positive,462276,2,KPMP_uS-X002Y016_Annotations
True Negative,1590478,2,KPMP_uS-X002Y016_Annotations
True Positive,5555,2,KPMP_uS-X002Y016_Annotations
False Negative,586510,3,KPMP_uS-X002Y016_Annotations
False Positive,171135,3,KPMP_uS-X002Y016_Annotations
True Negative,1032661,3,KPMP_uS-X002Y016_Annotations
True Positive,283294,3,KPMP_uS-X002Y016_Annotations
False Negative,344391,4,KPMP_uS-X002Y016_Annotations
False Positive,450648,4,KPMP_uS-X002Y016_Annotations
True Negative,1159012,4,KPMP_uS-X002Y016_Annotations
True Positive,119549,4,KPMP_uS-X002Y016_Annotations
False Negative,81854,5,KPMP_uS-X002Y016_Annotations
False Positive,198178,5,KPMP_uS-X002Y016_Annotations
True Negative,1775986,5,KPMP_uS-X002Y016_Annotations
True Positive,17582,5,KPMP_uS-X002Y016_Annotations
False Negative,289102,1,KPMP_uS-X002Y017_Annotations
False Positive,330798,1,KPMP_uS-X002Y017_Annotations
True Negative,1307088,1,KPMP_uS-X002Y017_Annotations
True Positive,146612,1,KPMP_uS-X002Y017_Annotations
False Negative,15847,2,KPMP_uS-X002Y017_Annotations
False Positive,565302,2,KPMP_uS-X002Y017_Annotations
True Negative,1486389,2,KPMP_uS-X002Y017_Annotations
True Positive,6062,2,KPMP_uS-X002Y017_Annotations
