Counts,Freq,Cluster,Image
False Positive,19204,3,KPMP_uS-X002Y015_Annotations
True Negative,1151449,3,KPMP_uS-X002Y015_Annotations
True Positive,235755,3,KPMP_uS-X002Y015_Annotations
False Negative,169822,4,KPMP_uS-X002Y015_Annotations
False Positive,367501,4,KPMP_uS-X002Y015_Annotations
True Negative,1418277,4,KPMP_uS-X002Y015_Annotations
True Positive,118000,4,KPMP_uS-X002Y015_Annotations
False Negative,14112,5,KPMP_uS-X002Y015_Annotations
False Positive,38034,5,KPMP_uS-X002Y015_Annotations
True Negative,2004464,5,KPMP_uS-X002Y015_Annotations
True Positive,16990,5,KPMP_uS-X002Y015_Annotations
False Negative,220941,1,KPMP_uS-X002Y019_Annotations
False Positive,283262,1,KPMP_uS-X002Y019_Annotations
True Negative,490973,1,KPMP_uS-X002Y019_Annotations
True Positive,1078424,1,KPMP_uS-X002Y019_Annotations
False Negative,147301,2,KPMP_uS-X002Y019_Annotations
False Positive,184058,2,KPMP_uS-X002Y019_Annotations
True Negative,1580002,2,KPMP_uS-X002Y019_Annotations
True Positive,162239,2,KPMP_uS-X002Y019_Annotations
False Negative,292875,3,KPMP_uS-X002Y019_Annotations
False Positive,103389,3,KPMP_uS-X002Y019_Annotations
True Negative,1650954,3,KPMP_uS-X002Y019_Annotations
True Positive,26382,3,KPMP_uS-X002Y019_Annotations
False Negative,13409,4,KPMP_uS-X002Y019_Annotations
False Positive,103817,4,KPMP_uS-X002Y019_Annotations
True Negative,1824345,4,KPMP_uS-X002Y019_Annotations
True Positive,132029,4,KPMP_uS-X002Y019_Annotations
False Negative,746778,1,KPMP_uS-X002Y021_Annotations
False Positive,254428,1,KPMP_uS-X002Y021_Annotations
True Negative,886043,1,KPMP_uS-X002Y021_Annotations
True Positive,186351,1,KPMP_uS-X002Y021_Annotations
False Negative,31976,2,KPMP_uS-X002Y021_Annotations
False Positive,857780,2,KPMP_uS-X002Y021_Annotations
True Negative,842590,2,KPMP_uS-X002Y021_Annotations
True Positive,341254,2,KPMP_uS-X002Y021_Annotations
False Negative,71665,3,KPMP_uS-X002Y021_Annotations
False Positive,109033,3,KPMP_uS-X002Y021_Annotations
True Negative,1885733,3,KPMP_uS-X002Y021_Annotations
True Positive,7169,3,KPMP_uS-X002Y021_Annotations
False Negative,401017,4,KPMP_uS-X002Y021_Annotations
False Positive,10135,4,KPMP_uS-X002Y021_Annotations
True Negative,1662448,4,KPMP_uS-X002Y021_Annotations
False Negative,53225,5,KPMP_uS-X002Y021_Annotations
False Positive,189664,5,KPMP_uS-X002Y021_Annotations
True Negative,1830711,5,KPMP_uS-X002Y021_Annotations
False Negative,234165,6,KPMP_uS-X002Y021_Annotations
False Positive,117786,6,KPMP_uS-X002Y021_Annotations
True Negative,1721649,6,KPMP_uS-X002Y021_Annotations
False Negative,1057728,1,KPMP_uS-X003Y006_Annotations
False Positive,101362,1,KPMP_uS-X003Y006_Annotations
True Negative,867490,1,KPMP_uS-X003Y006_Annotations
True Positive,47020,1,KPMP_uS-X003Y006_Annotations
False Negative,429661,2,KPMP_uS-X003Y006_Annotations
False Positive,1020435,2,KPMP_uS-X003Y006_Annotations
True Negative,224188,2,KPMP_uS-X003Y006_Annotations
True Positive,399316,2,KPMP_uS-X003Y006_Annotations
False Negative,134731,3,KPMP_uS-X003Y006_Annotations
False Positive,500323,3,KPMP_uS-X003Y006_Annotations
True Negative,1433402,3,KPMP_uS-X003Y006_Annotations
True Positive,5144,3,KPMP_uS-X003Y006_Annotations
