Counts,Freq,Cluster,Image
False Negative,499827,2,KPMP_uS-X002Y005_Annotations
False Positive,165577,2,KPMP_uS-X002Y005_Annotations
True Negative,998125,2,KPMP_uS-X002Y005_Annotations
True Positive,408991,2,KPMP_uS-X002Y005_Annotations
False Negative,33234,3,KPMP_uS-X002Y005_Annotations
False Positive,202171,3,KPMP_uS-X002Y005_Annotations
True Negative,1832068,3,KPMP_uS-X002Y005_Annotations
True Positive,5047,3,KPMP_uS-X002Y005_Annotations
False Negative,6700,4,KPMP_uS-X002Y005_Annotations
False Positive,165589,4,KPMP_uS-X002Y005_Annotations
True Negative,1824869,4,KPMP_uS-X002Y005_Annotations
True Positive,75362,4,KPMP_uS-X002Y005_Annotations
False Negative,802142,1,KPMP_uS-X002Y006_Annotations
False Positive,19201,1,KPMP_uS-X002Y006_Annotations
True Negative,1197258,1,KPMP_uS-X002Y006_Annotations
True Positive,53919,1,KPMP_uS-X002Y006_Annotations
False Negative,183374,2,KPMP_uS-X002Y006_Annotations
False Positive,483392,2,KPMP_uS-X002Y006_Annotations
True Negative,1260195,2,KPMP_uS-X002Y006_Annotations
True Positive,145559,2,KPMP_uS-X002Y006_Annotations
False Negative,37318,3,KPMP_uS-X002Y006_Annotations
False Positive,111769,3,KPMP_uS-X002Y006_Annotations
True Negative,1916801,3,KPMP_uS-X002Y006_Annotations
True Positive,6632,3,KPMP_uS-X002Y006_Annotations
False Negative,158368,4,KPMP_uS-X002Y006_Annotations
False Positive,353023,4,KPMP_uS-X002Y006_Annotations
True Negative,1335624,4,KPMP_uS-X002Y006_Annotations
True Positive,225505,4,KPMP_uS-X002Y006_Annotations
False Negative,36438,5,KPMP_uS-X002Y006_Annotations
False Positive,250255,5,KPMP_uS-X002Y006_Annotations
True Negative,1362562,5,KPMP_uS-X002Y006_Annotations
True Positive,423265,5,KPMP_uS-X002Y006_Annotations
False Negative,346986,1,KPMP_uS-X002Y007_Annotations
False Positive,258246,1,KPMP_uS-X002Y007_Annotations
True Negative,645525,1,KPMP_uS-X002Y007_Annotations
True Positive,821763,1,KPMP_uS-X002Y007_Annotations
False Negative,227361,2,KPMP_uS-X002Y007_Annotations
False Positive,136704,2,KPMP_uS-X002Y007_Annotations
True Negative,1392847,2,KPMP_uS-X002Y007_Annotations
True Positive,315608,2,KPMP_uS-X002Y007_Annotations
False Negative,34101,3,KPMP_uS-X002Y007_Annotations
False Positive,183519,3,KPMP_uS-X002Y007_Annotations
True Negative,1854751,3,KPMP_uS-X002Y007_Annotations
True Positive,149,3,KPMP_uS-X002Y007_Annotations
False Negative,140988,4,KPMP_uS-X002Y007_Annotations
False Positive,170967,4,KPMP_uS-X002Y007_Annotations
True Negative,1575001,4,KPMP_uS-X002Y007_Annotations
True Positive,185564,4,KPMP_uS-X002Y007_Annotations
False Negative,841965,1,KPMP_uS-X002Y008_Annotations
False Positive,89150,1,KPMP_uS-X002Y008_Annotations
True Negative,955367,1,KPMP_uS-X002Y008_Annotations
True Positive,186038,1,KPMP_uS-X002Y008_Annotations
False Negative,340298,2,KPMP_uS-X002Y008_Annotations
False Positive,115872,2,KPMP_uS-X002Y008_Annotations
True Negative,1116403,2,KPMP_uS-X002Y008_Annotations
True Positive,499947,2,KPMP_uS-X002Y008_Annotations
False Negative,83096,3,KPMP_uS-X002Y008_Annotations
False Positive,1060337,3,KPMP_uS-X002Y008_Annotations
True Negative,807911,3,KPMP_uS-X002Y008_Annotations
True Positive,121176,3,KPMP_uS-X002Y008_Annotations
False Negative,138389,1,KPMP_uS-X002Y009_Annotations
False Positive,515623,1,KPMP_uS-X002Y009_Annotations
True Negative,445812,1,KPMP_uS-X002Y009_Annotations
True Positive,972696,1,KPMP_uS-X002Y009_Annotations
False Negative,515623,2,KPMP_uS-X002Y009_Annotations
False Positive,138389,2,KPMP_uS-X002Y009_Annotations
True Negative,972696,2,KPMP_uS-X002Y009_Annotations
True Positive,445812,2,KPMP_uS-X002Y009_Annotations
False Negative,329096,1,KPMP_uS-X002Y010_Annotations
False Positive,493380,1,KPMP_uS-X002Y010_Annotations
True Negative,764029,1,KPMP_uS-X002Y010_Annotations
True Positive,486015,1,KPMP_uS-X002Y010_Annotations
False Negative,585481,2,KPMP_uS-X002Y010_Annotations
False Positive,55610,2,KPMP_uS-X002Y010_Annotations
True Negative,776547,2,KPMP_uS-X002Y010_Annotations
True Positive,654882,2,KPMP_uS-X002Y010_Annotations
False Negative,1599,3,KPMP_uS-X002Y010_Annotations
False Positive,367186,3,KPMP_uS-X002Y010_Annotations
True Negative,1688288,3,KPMP_uS-X002Y010_Annotations
True Positive,15447,3,KPMP_uS-X002Y010_Annotations
False Negative,194765,1,KPMP_uS-X002Y011_Annotations
False Positive,284324,1,KPMP_uS-X002Y011_Annotations
True Negative,1003376,1,KPMP_uS-X002Y011_Annotations
True Positive,590055,1,KPMP_uS-X002Y011_Annotations
False Negative,284324,2,KPMP_uS-X002Y011_Annotations
False Positive,194765,2,KPMP_uS-X002Y011_Annotations
True Negative,590055,2,KPMP_uS-X002Y011_Annotations
True Positive,1003376,2,KPMP_uS-X002Y011_Annotations
False Negative,92225,1,KPMP_uS-X002Y012_Annotations
False Positive,860951,1,KPMP_uS-X002Y012_Annotations
True Negative,634975,1,KPMP_uS-X002Y012_Annotations
True Positive,484369,1,KPMP_uS-X002Y012_Annotations
False Negative,239887,2,KPMP_uS-X002Y012_Annotations
False Positive,136891,2,KPMP_uS-X002Y012_Annotations
True Negative,1134102,2,KPMP_uS-X002Y012_Annotations
True Positive,561640,2,KPMP_uS-X002Y012_Annotations
False Negative,676753,3,KPMP_uS-X002Y012_Annotations
False Positive,11023,3,KPMP_uS-X002Y012_Annotations
True Negative,1367098,3,KPMP_uS-X002Y012_Annotations
True Positive,17646,3,KPMP_uS-X002Y012_Annotations
False Negative,403357,1,KPMP_uS-X002Y013_Annotations
False Positive,249449,1,KPMP_uS-X002Y013_Annotations
True Negative,910766,1,KPMP_uS-X002Y013_Annotations
True Positive,508948,1,KPMP_uS-X002Y013_Annotations
False Negative,369705,2,KPMP_uS-X002Y013_Annotations
False Positive,201699,2,KPMP_uS-X002Y013_Annotations
True Negative,782530,2,KPMP_uS-X002Y013_Annotations
True Positive,718586,2,KPMP_uS-X002Y013_Annotations
False Negative,53884,3,KPMP_uS-X002Y013_Annotations
False Positive,375798,3,KPMP_uS-X002Y013_Annotations
True Negative,1624798,3,KPMP_uS-X002Y013_Annotations
True Positive,18040,3,KPMP_uS-X002Y013_Annotations
False Negative,476260,1,KPMP_uS-X002Y014_Annotations
False Positive,306886,1,KPMP_uS-X002Y014_Annotations
True Negative,1256893,1,KPMP_uS-X002Y014_Annotations
True Positive,32481,1,KPMP_uS-X002Y014_Annotations
False Negative,13734,2,KPMP_uS-X002Y014_Annotations
False Positive,115972,2,KPMP_uS-X002Y014_Annotations
True Negative,1942343,2,KPMP_uS-X002Y014_Annotations
True Positive,471,2,KPMP_uS-X002Y014_Annotations
False Negative,718421,3,KPMP_uS-X002Y014_Annotations
False Positive,80352,3,KPMP_uS-X002Y014_Annotations
True Negative,973397,3,KPMP_uS-X002Y014_Annotations
True Positive,300350,3,KPMP_uS-X002Y014_Annotations
False Negative,323509,4,KPMP_uS-X002Y014_Annotations
False Positive,432144,4,KPMP_uS-X002Y014_Annotations
True Negative,1143053,4,KPMP_uS-X002Y014_Annotations
True Positive,173814,4,KPMP_uS-X002Y014_Annotations
False Negative,4424,5,KPMP_uS-X002Y014_Annotations
False Positive,600994,5,KPMP_uS-X002Y014_Annotations
True Negative,1438046,5,KPMP_uS-X002Y014_Annotations
True Positive,29056,5,KPMP_uS-X002Y014_Annotations
False Negative,292046,1,KPMP_uS-X002Y015_Annotations
False Positive,488998,1,KPMP_uS-X002Y015_Annotations
True Negative,838834,1,KPMP_uS-X002Y015_Annotations
True Positive,452642,1,KPMP_uS-X002Y015_Annotations
False Negative,95690,2,KPMP_uS-X002Y015_Annotations
False Positive,42294,2,KPMP_uS-X002Y015_Annotations
True Negative,1924240,2,KPMP_uS-X002Y015_Annotations
True Positive,10296,2,KPMP_uS-X002Y015_Annotations
