Counts,Freq,Cluster,Image
True Negative,377481,3,KPMP_uS-X003Y003_Annotations
True Positive,424339,3,KPMP_uS-X003Y003_Annotations
False Negative,368166,1,KPMP_uS-X003Y004_Annotations
False Positive,370247,1,KPMP_uS-X003Y004_Annotations
True Negative,1011968,1,KPMP_uS-X003Y004_Annotations
True Positive,323219,1,KPMP_uS-X003Y004_Annotations
False Negative,50257,2,KPMP_uS-X003Y004_Annotations
False Positive,416039,2,KPMP_uS-X003Y004_Annotations
True Negative,1587859,2,KPMP_uS-X003Y004_Annotations
True Positive,19445,2,KPMP_uS-X003Y004_Annotations
False Negative,594433,3,KPMP_uS-X003Y004_Annotations
False Positive,45320,3,KPMP_uS-X003Y004_Annotations
True Negative,1188251,3,KPMP_uS-X003Y004_Annotations
True Positive,245596,3,KPMP_uS-X003Y004_Annotations
False Negative,64766,4,KPMP_uS-X003Y004_Annotations
False Positive,308728,4,KPMP_uS-X003Y004_Annotations
True Negative,1520973,4,KPMP_uS-X003Y004_Annotations
True Positive,179133,4,KPMP_uS-X003Y004_Annotations
False Negative,74023,5,KPMP_uS-X003Y004_Annotations
False Positive,11311,5,KPMP_uS-X003Y004_Annotations
True Negative,1833704,5,KPMP_uS-X003Y004_Annotations
True Positive,154562,5,KPMP_uS-X003Y004_Annotations
False Negative,304131,1,KPMP_uS-X003Y005_Annotations
False Positive,274034,1,KPMP_uS-X003Y005_Annotations
True Negative,936785,1,KPMP_uS-X003Y005_Annotations
True Positive,558650,1,KPMP_uS-X003Y005_Annotations
False Negative,388238,2,KPMP_uS-X003Y005_Annotations
False Positive,290332,2,KPMP_uS-X003Y005_Annotations
True Negative,839796,2,KPMP_uS-X003Y005_Annotations
True Positive,555234,2,KPMP_uS-X003Y005_Annotations
False Negative,15684,3,KPMP_uS-X003Y005_Annotations
False Positive,143687,3,KPMP_uS-X003Y005_Annotations
True Negative,1662566,3,KPMP_uS-X003Y005_Annotations
True Positive,251663,3,KPMP_uS-X003Y005_Annotations
False Negative,989540,1,KPMP_uS-X003Y006_Annotations
False Positive,425330,1,KPMP_uS-X003Y006_Annotations
True Negative,543522,1,KPMP_uS-X003Y006_Annotations
True Positive,115208,1,KPMP_uS-X003Y006_Annotations
False Negative,702312,2,KPMP_uS-X003Y006_Annotations
False Positive,538930,2,KPMP_uS-X003Y006_Annotations
True Negative,705693,2,KPMP_uS-X003Y006_Annotations
True Positive,126665,2,KPMP_uS-X003Y006_Annotations
False Negative,123163,3,KPMP_uS-X003Y006_Annotations
False Positive,850755,3,KPMP_uS-X003Y006_Annotations
True Negative,1082970,3,KPMP_uS-X003Y006_Annotations
True Positive,16712,3,KPMP_uS-X003Y006_Annotations
False Negative,808437,1,KPMP_uS-X003Y007_Annotations
False Positive,366856,1,KPMP_uS-X003Y007_Annotations
True Negative,725674,1,KPMP_uS-X003Y007_Annotations
True Positive,172633,1,KPMP_uS-X003Y007_Annotations
False Negative,327489,2,KPMP_uS-X003Y007_Annotations
False Positive,364881,2,KPMP_uS-X003Y007_Annotations
True Negative,1169678,2,KPMP_uS-X003Y007_Annotations
True Positive,211552,2,KPMP_uS-X003Y007_Annotations
False Negative,435216,3,KPMP_uS-X003Y007_Annotations
False Positive,371037,3,KPMP_uS-X003Y007_Annotations
True Negative,1262188,3,KPMP_uS-X003Y007_Annotations
True Positive,5159,3,KPMP_uS-X003Y007_Annotations
False Negative,112860,4,KPMP_uS-X003Y007_Annotations
False Positive,581228,4,KPMP_uS-X003Y007_Annotations
True Negative,1379258,4,KPMP_uS-X003Y007_Annotations
True Positive,254,4,KPMP_uS-X003Y007_Annotations
False Negative,643061,1,KPMP_uS-X003Y008_Annotations
False Positive,139749,1,KPMP_uS-X003Y008_Annotations
True Negative,1036904,1,KPMP_uS-X003Y008_Annotations
True Positive,253886,1,KPMP_uS-X003Y008_Annotations
False Negative,165889,2,KPMP_uS-X003Y008_Annotations
False Positive,463895,2,KPMP_uS-X003Y008_Annotations
True Negative,1394052,2,KPMP_uS-X003Y008_Annotations
True Positive,49764,2,KPMP_uS-X003Y008_Annotations
False Negative,385145,3,KPMP_uS-X003Y008_Annotations
False Positive,530522,3,KPMP_uS-X003Y008_Annotations
True Negative,935670,3,KPMP_uS-X003Y008_Annotations
True Positive,222263,3,KPMP_uS-X003Y008_Annotations
False Negative,61836,4,KPMP_uS-X003Y008_Annotations
False Positive,48201,4,KPMP_uS-X003Y008_Annotations
True Negative,1834255,4,KPMP_uS-X003Y008_Annotations
True Positive,129308,4,KPMP_uS-X003Y008_Annotations
False Negative,10029,5,KPMP_uS-X003Y008_Annotations
False Positive,83593,5,KPMP_uS-X003Y008_Annotations
True Negative,1827559,5,KPMP_uS-X003Y008_Annotations
True Positive,152419,5,KPMP_uS-X003Y008_Annotations
False Negative,522417,1,KPMP_uS-X003Y009_Annotations
False Positive,240098,1,KPMP_uS-X003Y009_Annotations
True Negative,983607,1,KPMP_uS-X003Y009_Annotations
True Positive,327478,1,KPMP_uS-X003Y009_Annotations
False Negative,661802,2,KPMP_uS-X003Y009_Annotations
False Positive,211021,2,KPMP_uS-X003Y009_Annotations
True Negative,876227,2,KPMP_uS-X003Y009_Annotations
True Positive,324550,2,KPMP_uS-X003Y009_Annotations
False Negative,14197,3,KPMP_uS-X003Y009_Annotations
False Positive,346600,3,KPMP_uS-X003Y009_Annotations
