Counts,Freq,Cluster,Image
False Negative,256100,2,KPMP_uS-X002Y005_Annotations
False Positive,468686,2,KPMP_uS-X002Y005_Annotations
True Negative,696096,2,KPMP_uS-X002Y005_Annotations
True Positive,652718,2,KPMP_uS-X002Y005_Annotations
False Negative,38002,3,KPMP_uS-X002Y005_Annotations
False Positive,21293,3,KPMP_uS-X002Y005_Annotations
True Negative,2014026,3,KPMP_uS-X002Y005_Annotations
True Positive,279,3,KPMP_uS-X002Y005_Annotations
False Negative,10060,4,KPMP_uS-X002Y005_Annotations
False Positive,61162,4,KPMP_uS-X002Y005_Annotations
True Negative,1930376,4,KPMP_uS-X002Y005_Annotations
True Positive,72002,4,KPMP_uS-X002Y005_Annotations
False Negative,856673,1,KPMP_uS-X002Y006_Annotations
False Positive,606,1,KPMP_uS-X002Y006_Annotations
True Negative,1216265,1,KPMP_uS-X002Y006_Annotations
True Positive,56,1,KPMP_uS-X002Y006_Annotations
False Negative,162891,2,KPMP_uS-X002Y006_Annotations
False Positive,591500,2,KPMP_uS-X002Y006_Annotations
True Negative,1153165,2,KPMP_uS-X002Y006_Annotations
True Positive,166044,2,KPMP_uS-X002Y006_Annotations
False Negative,18689,3,KPMP_uS-X002Y006_Annotations
False Positive,508548,3,KPMP_uS-X002Y006_Annotations
True Negative,1521100,3,KPMP_uS-X002Y006_Annotations
True Positive,25263,3,KPMP_uS-X002Y006_Annotations
False Negative,290951,4,KPMP_uS-X002Y006_Annotations
False Positive,26980,4,KPMP_uS-X002Y006_Annotations
True Negative,1662339,4,KPMP_uS-X002Y006_Annotations
True Positive,93330,4,KPMP_uS-X002Y006_Annotations
False Negative,38538,5,KPMP_uS-X002Y006_Annotations
False Positive,240108,5,KPMP_uS-X002Y006_Annotations
True Negative,1373789,5,KPMP_uS-X002Y006_Annotations
True Positive,421165,5,KPMP_uS-X002Y006_Annotations
False Negative,1167588,1,KPMP_uS-X002Y007_Annotations
False Positive,6436,1,KPMP_uS-X002Y007_Annotations
True Negative,897602,1,KPMP_uS-X002Y007_Annotations
True Positive,1974,1,KPMP_uS-X002Y007_Annotations
False Negative,151518,2,KPMP_uS-X002Y007_Annotations
False Positive,225148,2,KPMP_uS-X002Y007_Annotations
True Negative,1305482,2,KPMP_uS-X002Y007_Annotations
True Positive,391452,2,KPMP_uS-X002Y007_Annotations
False Negative,2076,3,KPMP_uS-X002Y007_Annotations
False Positive,1082286,3,KPMP_uS-X002Y007_Annotations
True Negative,957062,3,KPMP_uS-X002Y007_Annotations
True Positive,32176,3,KPMP_uS-X002Y007_Annotations
False Negative,150652,4,KPMP_uS-X002Y007_Annotations
False Positive,157964,4,KPMP_uS-X002Y007_Annotations
True Negative,1588820,4,KPMP_uS-X002Y007_Annotations
True Positive,176164,4,KPMP_uS-X002Y007_Annotations
False Negative,1025532,1,KPMP_uS-X002Y008_Annotations
False Positive,9,1,KPMP_uS-X002Y008_Annotations
True Negative,1044513,1,KPMP_uS-X002Y008_Annotations
True Positive,3546,1,KPMP_uS-X002Y008_Annotations
False Negative,112431,2,KPMP_uS-X002Y008_Annotations
False Positive,590280,2,KPMP_uS-X002Y008_Annotations
True Negative,643071,2,KPMP_uS-X002Y008_Annotations
