Counts,Freq,Cluster,Image
True Negative,961724,1,KPMP_uS-X002Y006_Annotations
True Positive,138034,1,KPMP_uS-X002Y006_Annotations
False Negative,326826,2,KPMP_uS-X002Y006_Annotations
False Positive,229969,2,KPMP_uS-X002Y006_Annotations
True Negative,1514696,2,KPMP_uS-X002Y006_Annotations
True Positive,2109,2,KPMP_uS-X002Y006_Annotations
False Negative,26373,3,KPMP_uS-X002Y006_Annotations
False Positive,513104,3,KPMP_uS-X002Y006_Annotations
True Negative,1516544,3,KPMP_uS-X002Y006_Annotations
True Positive,17579,3,KPMP_uS-X002Y006_Annotations
False Negative,325615,4,KPMP_uS-X002Y006_Annotations
False Positive,450173,4,KPMP_uS-X002Y006_Annotations
True Negative,1239146,4,KPMP_uS-X002Y006_Annotations
True Positive,58666,4,KPMP_uS-X002Y006_Annotations
False Negative,453815,5,KPMP_uS-X002Y006_Annotations
False Positive,402931,5,KPMP_uS-X002Y006_Annotations
True Negative,1210966,5,KPMP_uS-X002Y006_Annotations
True Positive,5888,5,KPMP_uS-X002Y006_Annotations
False Negative,660079,1,KPMP_uS-X002Y007_Annotations
False Positive,193481,1,KPMP_uS-X002Y007_Annotations
True Negative,710557,1,KPMP_uS-X002Y007_Annotations
True Positive,509483,1,KPMP_uS-X002Y007_Annotations
False Negative,177386,2,KPMP_uS-X002Y007_Annotations
False Positive,186529,2,KPMP_uS-X002Y007_Annotations
True Negative,1344101,2,KPMP_uS-X002Y007_Annotations
True Positive,365584,2,KPMP_uS-X002Y007_Annotations
False Negative,7075,3,KPMP_uS-X002Y007_Annotations
False Positive,508650,3,KPMP_uS-X002Y007_Annotations
True Negative,1530698,3,KPMP_uS-X002Y007_Annotations
True Positive,27177,3,KPMP_uS-X002Y007_Annotations
False Negative,163049,4,KPMP_uS-X002Y007_Annotations
False Positive,118929,4,KPMP_uS-X002Y007_Annotations
True Negative,1627855,4,KPMP_uS-X002Y007_Annotations
True Positive,163767,4,KPMP_uS-X002Y007_Annotations
False Negative,447241,1,KPMP_uS-X002Y008_Annotations
False Positive,341817,1,KPMP_uS-X002Y008_Annotations
True Negative,702705,1,KPMP_uS-X002Y008_Annotations
True Positive,581837,1,KPMP_uS-X002Y008_Annotations
False Negative,776930,2,KPMP_uS-X002Y008_Annotations
False Positive,411424,2,KPMP_uS-X002Y008_Annotations
True Negative,821927,2,KPMP_uS-X002Y008_Annotations
True Positive,63319,2,KPMP_uS-X002Y008_Annotations
False Negative,177914,3,KPMP_uS-X002Y008_Annotations
False Positive,648844,3,KPMP_uS-X002Y008_Annotations
True Negative,1220483,3,KPMP_uS-X002Y008_Annotations
True Positive,26359,3,KPMP_uS-X002Y008_Annotations
False Negative,384784,1,KPMP_uS-X002Y009_Annotations
False Positive,267788,1,KPMP_uS-X002Y009_Annotations
True Negative,693647,1,KPMP_uS-X002Y009_Annotations
True Positive,727381,1,KPMP_uS-X002Y009_Annotations
False Negative,267788,2,KPMP_uS-X002Y009_Annotations
False Positive,384784,2,KPMP_uS-X002Y009_Annotations
True Negative,727381,2,KPMP_uS-X002Y009_Annotations
True Positive,693647,2,KPMP_uS-X002Y009_Annotations
False Negative,728209,1,KPMP_uS-X002Y010_Annotations
False Positive,752543,1,KPMP_uS-X002Y010_Annotations
True Negative,504871,1,KPMP_uS-X002Y010_Annotations
True Positive,87977,1,KPMP_uS-X002Y010_Annotations
False Negative,1140287,2,KPMP_uS-X002Y010_Annotations
False Positive,294981,2,KPMP_uS-X002Y010_Annotations
True Negative,538251,2,KPMP_uS-X002Y010_Annotations
True Positive,100081,2,KPMP_uS-X002Y010_Annotations
False Negative,15835,3,KPMP_uS-X002Y010_Annotations
False Positive,836807,3,KPMP_uS-X002Y010_Annotations
True Negative,1219747,3,KPMP_uS-X002Y010_Annotations
True Positive,1211,3,KPMP_uS-X002Y010_Annotations
False Negative,214650,1,KPMP_uS-X002Y011_Annotations
False Positive,317385,1,KPMP_uS-X002Y011_Annotations
True Negative,970334,1,KPMP_uS-X002Y011_Annotations
True Positive,571231,1,KPMP_uS-X002Y011_Annotations
False Negative,317385,2,KPMP_uS-X002Y011_Annotations
False Positive,214650,2,KPMP_uS-X002Y011_Annotations
True Negative,571231,2,KPMP_uS-X002Y011_Annotations
True Positive,970334,2,KPMP_uS-X002Y011_Annotations
False Negative,466794,1,KPMP_uS-X002Y012_Annotations
False Positive,678127,1,KPMP_uS-X002Y012_Annotations
True Negative,817843,1,KPMP_uS-X002Y012_Annotations
True Positive,110836,1,KPMP_uS-X002Y012_Annotations
False Negative,784874,2,KPMP_uS-X002Y012_Annotations
False Positive,429616,2,KPMP_uS-X002Y012_Annotations
True Negative,842455,2,KPMP_uS-X002Y012_Annotations
True Positive,16655,2,KPMP_uS-X002Y012_Annotations
False Negative,380032,3,KPMP_uS-X002Y012_Annotations
False Positive,523957,3,KPMP_uS-X002Y012_Annotations
True Negative,855202,3,KPMP_uS-X002Y012_Annotations
True Positive,314409,3,KPMP_uS-X002Y012_Annotations
False Negative,582326,1,KPMP_uS-X002Y013_Annotations
False Positive,153189,1,KPMP_uS-X002Y013_Annotations
True Negative,1007035,1,KPMP_uS-X002Y013_Annotations
True Positive,331050,1,KPMP_uS-X002Y013_Annotations
False Negative,486142,2,KPMP_uS-X002Y013_Annotations
False Positive,137542,2,KPMP_uS-X002Y013_Annotations
True Negative,847758,2,KPMP_uS-X002Y013_Annotations
True Positive,602158,2,KPMP_uS-X002Y013_Annotations
False Negative,33499,3,KPMP_uS-X002Y013_Annotations
False Positive,811236,3,KPMP_uS-X002Y013_Annotations
True Negative,1190440,3,KPMP_uS-X002Y013_Annotations
True Positive,38425,3,KPMP_uS-X002Y013_Annotations
False Negative,445200,1,KPMP_uS-X002Y014_Annotations
