Counts,Freq,Cluster,Image
True Positive,236743,1,KPMP_uS-X002Y005_Annotations
False Negative,522665,2,KPMP_uS-X002Y005_Annotations
False Positive,228595,2,KPMP_uS-X002Y005_Annotations
True Negative,936187,2,KPMP_uS-X002Y005_Annotations
True Positive,386153,2,KPMP_uS-X002Y005_Annotations
False Negative,12825,3,KPMP_uS-X002Y005_Annotations
False Positive,761962,3,KPMP_uS-X002Y005_Annotations
True Negative,1273357,3,KPMP_uS-X002Y005_Annotations
True Positive,25456,3,KPMP_uS-X002Y005_Annotations
False Negative,5369,4,KPMP_uS-X002Y005_Annotations
False Positive,262315,4,KPMP_uS-X002Y005_Annotations
True Negative,1729223,4,KPMP_uS-X002Y005_Annotations
True Positive,76693,4,KPMP_uS-X002Y005_Annotations
False Negative,696638,1,KPMP_uS-X002Y006_Annotations
False Positive,246622,1,KPMP_uS-X002Y006_Annotations
True Negative,970249,1,KPMP_uS-X002Y006_Annotations
True Positive,160091,1,KPMP_uS-X002Y006_Annotations
False Negative,244078,2,KPMP_uS-X002Y006_Annotations
False Positive,446147,2,KPMP_uS-X002Y006_Annotations
True Negative,1298518,2,KPMP_uS-X002Y006_Annotations
True Positive,84857,2,KPMP_uS-X002Y006_Annotations
False Negative,41181,3,KPMP_uS-X002Y006_Annotations
False Positive,213907,3,KPMP_uS-X002Y006_Annotations
True Negative,1815741,3,KPMP_uS-X002Y006_Annotations
True Positive,2771,3,KPMP_uS-X002Y006_Annotations
False Negative,302129,4,KPMP_uS-X002Y006_Annotations
False Positive,307049,4,KPMP_uS-X002Y006_Annotations
True Negative,1382270,4,KPMP_uS-X002Y006_Annotations
True Positive,82152,4,KPMP_uS-X002Y006_Annotations
False Negative,57015,5,KPMP_uS-X002Y006_Annotations
False Positive,127316,5,KPMP_uS-X002Y006_Annotations
True Negative,1486581,5,KPMP_uS-X002Y006_Annotations
True Positive,402688,5,KPMP_uS-X002Y006_Annotations
False Negative,1018921,1,KPMP_uS-X002Y007_Annotations
False Positive,419253,1,KPMP_uS-X002Y007_Annotations
True Negative,484785,1,KPMP_uS-X002Y007_Annotations
True Positive,150641,1,KPMP_uS-X002Y007_Annotations
False Negative,398913,2,KPMP_uS-X002Y007_Annotations
False Positive,580639,2,KPMP_uS-X002Y007_Annotations
True Negative,949991,2,KPMP_uS-X002Y007_Annotations
True Positive,144057,2,KPMP_uS-X002Y007_Annotations
False Negative,33492,3,KPMP_uS-X002Y007_Annotations
False Positive,264855,3,KPMP_uS-X002Y007_Annotations
True Negative,1774493,3,KPMP_uS-X002Y007_Annotations
True Positive,760,3,KPMP_uS-X002Y007_Annotations
False Negative,248302,4,KPMP_uS-X002Y007_Annotations
False Positive,434881,4,KPMP_uS-X002Y007_Annotations
True Negative,1311903,4,KPMP_uS-X002Y007_Annotations
True Positive,78514,4,KPMP_uS-X002Y007_Annotations
False Negative,724401,1,KPMP_uS-X002Y008_Annotations
False Positive,151804,1,KPMP_uS-X002Y008_Annotations
True Negative,892718,1,KPMP_uS-X002Y008_Annotations
True Positive,304677,1,KPMP_uS-X002Y008_Annotations
False Negative,317509,2,KPMP_uS-X002Y008_Annotations
False Positive,164276,2,KPMP_uS-X002Y008_Annotations
True Negative,1069075,2,KPMP_uS-X002Y008_Annotations
True Positive,522740,2,KPMP_uS-X002Y008_Annotations
False Negative,119264,3,KPMP_uS-X002Y008_Annotations
False Positive,845094,3,KPMP_uS-X002Y008_Annotations
True Negative,1024233,3,KPMP_uS-X002Y008_Annotations
True Positive,85009,3,KPMP_uS-X002Y008_Annotations
False Negative,422638,1,KPMP_uS-X002Y009_Annotations
False Positive,245878,1,KPMP_uS-X002Y009_Annotations
True Negative,715557,1,KPMP_uS-X002Y009_Annotations
True Positive,689527,1,KPMP_uS-X002Y009_Annotations
False Negative,245878,2,KPMP_uS-X002Y009_Annotations
False Positive,422638,2,KPMP_uS-X002Y009_Annotations
True Negative,689527,2,KPMP_uS-X002Y009_Annotations
True Positive,715557,2,KPMP_uS-X002Y009_Annotations
False Negative,720029,1,KPMP_uS-X002Y010_Annotations
False Positive,770617,1,KPMP_uS-X002Y010_Annotations
True Negative,486797,1,KPMP_uS-X002Y010_Annotations
True Positive,96157,1,KPMP_uS-X002Y010_Annotations
False Negative,1141491,2,KPMP_uS-X002Y010_Annotations
False Positive,293746,2,KPMP_uS-X002Y010_Annotations
True Negative,539486,2,KPMP_uS-X002Y010_Annotations
True Positive,98877,2,KPMP_uS-X002Y010_Annotations
False Negative,15877,3,KPMP_uS-X002Y010_Annotations
False Positive,813034,3,KPMP_uS-X002Y010_Annotations
True Negative,1243520,3,KPMP_uS-X002Y010_Annotations
True Positive,1169,3,KPMP_uS-X002Y010_Annotations
False Negative,226339,1,KPMP_uS-X002Y011_Annotations
False Positive,305938,1,KPMP_uS-X002Y011_Annotations
True Negative,981781,1,KPMP_uS-X002Y011_Annotations
True Positive,559542,1,KPMP_uS-X002Y011_Annotations
False Negative,305938,2,KPMP_uS-X002Y011_Annotations
False Positive,226339,2,KPMP_uS-X002Y011_Annotations
True Negative,559542,2,KPMP_uS-X002Y011_Annotations
True Positive,981781,2,KPMP_uS-X002Y011_Annotations
False Negative,456283,1,KPMP_uS-X002Y012_Annotations
False Positive,698476,1,KPMP_uS-X002Y012_Annotations
