Counts,Freq,Cluster,Image
True Negative,1332040,4,KPMP_uS-X002Y016_Annotations
True Positive,127945,4,KPMP_uS-X002Y016_Annotations
False Negative,83179,5,KPMP_uS-X002Y016_Annotations
False Positive,246479,5,KPMP_uS-X002Y016_Annotations
True Negative,1727685,5,KPMP_uS-X002Y016_Annotations
True Positive,16257,5,KPMP_uS-X002Y016_Annotations
False Negative,433124,1,KPMP_uS-X002Y017_Annotations
False Positive,16319,1,KPMP_uS-X002Y017_Annotations
True Negative,1621567,1,KPMP_uS-X002Y017_Annotations
True Positive,2590,1,KPMP_uS-X002Y017_Annotations
False Negative,21149,2,KPMP_uS-X002Y017_Annotations
False Positive,111918,2,KPMP_uS-X002Y017_Annotations
True Negative,1939773,2,KPMP_uS-X002Y017_Annotations
True Positive,760,2,KPMP_uS-X002Y017_Annotations
False Negative,315561,3,KPMP_uS-X002Y017_Annotations
False Positive,41986,3,KPMP_uS-X002Y017_Annotations
True Negative,1406722,3,KPMP_uS-X002Y017_Annotations
True Positive,309331,3,KPMP_uS-X002Y017_Annotations
False Negative,406005,4,KPMP_uS-X002Y017_Annotations
False Positive,227543,4,KPMP_uS-X002Y017_Annotations
True Negative,959065,4,KPMP_uS-X002Y017_Annotations
True Positive,480987,4,KPMP_uS-X002Y017_Annotations
False Negative,97177,5,KPMP_uS-X002Y017_Annotations
False Positive,875250,5,KPMP_uS-X002Y017_Annotations
True Negative,1094257,5,KPMP_uS-X002Y017_Annotations
True Positive,6916,5,KPMP_uS-X002Y017_Annotations
False Negative,962249,1,KPMP_uS-X002Y018_Annotations
False Positive,90432,1,KPMP_uS-X002Y018_Annotations
True Negative,717486,1,KPMP_uS-X002Y018_Annotations
True Positive,303433,1,KPMP_uS-X002Y018_Annotations
False Negative,91913,2,KPMP_uS-X002Y018_Annotations
False Positive,141052,2,KPMP_uS-X002Y018_Annotations
True Negative,1840635,2,KPMP_uS-X002Y018_Annotations
False Negative,375043,3,KPMP_uS-X002Y018_Annotations
False Positive,910348,3,KPMP_uS-X002Y018_Annotations
True Negative,606800,3,KPMP_uS-X002Y018_Annotations
True Positive,181409,3,KPMP_uS-X002Y018_Annotations
False Negative,149403,4,KPMP_uS-X002Y018_Annotations
False Positive,436776,4,KPMP_uS-X002Y018_Annotations
True Negative,1477271,4,KPMP_uS-X002Y018_Annotations
True Positive,10150,4,KPMP_uS-X002Y018_Annotations
False Negative,271877,1,KPMP_uS-X002Y019_Annotations
False Positive,283997,1,KPMP_uS-X002Y019_Annotations
True Negative,490238,1,KPMP_uS-X002Y019_Annotations
True Positive,1027488,1,KPMP_uS-X002Y019_Annotations
False Negative,309512,2,KPMP_uS-X002Y019_Annotations
False Positive,162302,2,KPMP_uS-X002Y019_Annotations
True Negative,1601758,2,KPMP_uS-X002Y019_Annotations
True Positive,28,2,KPMP_uS-X002Y019_Annotations
False Negative,302484,3,KPMP_uS-X002Y019_Annotations
False Positive,344877,3,KPMP_uS-X002Y019_Annotations
True Negative,1409466,3,KPMP_uS-X002Y019_Annotations
True Positive,16773,3,KPMP_uS-X002Y019_Annotations
False Negative,140516,4,KPMP_uS-X002Y019_Annotations
False Positive,233213,4,KPMP_uS-X002Y019_Annotations
True Negative,1694949,4,KPMP_uS-X002Y019_Annotations
True Positive,4922,4,KPMP_uS-X002Y019_Annotations
False Negative,817483,1,KPMP_uS-X002Y020_Annotations
False Positive,11278,1,KPMP_uS-X002Y020_Annotations
True Negative,1240574,1,KPMP_uS-X002Y020_Annotations
True Positive,4265,1,KPMP_uS-X002Y020_Annotations
False Negative,21898,2,KPMP_uS-X002Y020_Annotations
False Positive,418327,2,KPMP_uS-X002Y020_Annotations
True Negative,1630578,2,KPMP_uS-X002Y020_Annotations
True Positive,2797,2,KPMP_uS-X002Y020_Annotations
False Negative,136989,3,KPMP_uS-X002Y020_Annotations
False Positive,1241621,3,KPMP_uS-X002Y020_Annotations
True Negative,596940,3,KPMP_uS-X002Y020_Annotations
True Positive,98050,3,KPMP_uS-X002Y020_Annotations
False Negative,759000,4,KPMP_uS-X002Y020_Annotations
False Positive,247507,4,KPMP_uS-X002Y020_Annotations
True Negative,1067023,4,KPMP_uS-X002Y020_Annotations
True Positive,70,4,KPMP_uS-X002Y020_Annotations
False Negative,233000,5,KPMP_uS-X002Y020_Annotations
False Positive,49637,5,KPMP_uS-X002Y020_Annotations
True Negative,1790915,5,KPMP_uS-X002Y020_Annotations
True Positive,48,5,KPMP_uS-X002Y020_Annotations
False Negative,483311,1,KPMP_uS-X002Y021_Annotations
False Positive,421861,1,KPMP_uS-X002Y021_Annotations
True Negative,718610,1,KPMP_uS-X002Y021_Annotations
True Positive,449818,1,KPMP_uS-X002Y021_Annotations
False Negative,232897,2,KPMP_uS-X002Y021_Annotations
False Positive,382949,2,KPMP_uS-X002Y021_Annotations
True Negative,1317421,2,KPMP_uS-X002Y021_Annotations
True Positive,140333,2,KPMP_uS-X002Y021_Annotations
False Negative,78834,3,KPMP_uS-X002Y021_Annotations
False Positive,219182,3,KPMP_uS-X002Y021_Annotations
True Negative,1775584,3,KPMP_uS-X002Y021_Annotations
False Negative,314547,4,KPMP_uS-X002Y021_Annotations
False Positive,174244,4,KPMP_uS-X002Y021_Annotations
True Negative,1498339,4,KPMP_uS-X002Y021_Annotations
True Positive,86470,4,KPMP_uS-X002Y021_Annotations
False Negative,53107,5,KPMP_uS-X002Y021_Annotations
False Positive,104602,5,KPMP_uS-X002Y021_Annotations
True Negative,1915773,5,KPMP_uS-X002Y021_Annotations
True Positive,118,5,KPMP_uS-X002Y021_Annotations
False Negative,227587,6,KPMP_uS-X002Y021_Annotations
False Positive,87445,6,KPMP_uS-X002Y021_Annotations
True Negative,1751990,6,KPMP_uS-X002Y021_Annotations
True Positive,6578,6,KPMP_uS-X002Y021_Annotations
False Negative,82556,1,KPMP_uS-X002Y022_Annotations
False Positive,944283,1,KPMP_uS-X002Y022_Annotations
True Negative,555137,1,KPMP_uS-X002Y022_Annotations
True Positive,491624,1,KPMP_uS-X002Y022_Annotations
False Negative,1238688,2,KPMP_uS-X002Y022_Annotations
False Positive,85456,2,KPMP_uS-X002Y022_Annotations
True Negative,720979,2,KPMP_uS-X002Y022_Annotations
True Positive,28477,2,KPMP_uS-X002Y022_Annotations
False Negative,10691,3,KPMP_uS-X002Y022_Annotations
False Positive,302196,3,KPMP_uS-X002Y022_Annotations
True Negative,1539149,3,KPMP_uS-X002Y022_Annotations
True Positive,221564,3,KPMP_uS-X002Y022_Annotations
False Negative,549538,1,KPMP_uS-X003Y003_Annotations
