Counts,Freq,Cluster,Image
True Positive,367294,1,KPMP_uS-X002Y006_Annotations
False Negative,168343,2,KPMP_uS-X002Y006_Annotations
False Positive,221583,2,KPMP_uS-X002Y006_Annotations
True Negative,1523082,2,KPMP_uS-X002Y006_Annotations
True Positive,160592,2,KPMP_uS-X002Y006_Annotations
False Negative,18721,3,KPMP_uS-X002Y006_Annotations
False Positive,424602,3,KPMP_uS-X002Y006_Annotations
True Negative,1605046,3,KPMP_uS-X002Y006_Annotations
True Positive,25231,3,KPMP_uS-X002Y006_Annotations
False Negative,235013,4,KPMP_uS-X002Y006_Annotations
False Positive,49422,4,KPMP_uS-X002Y006_Annotations
True Negative,1639897,4,KPMP_uS-X002Y006_Annotations
True Positive,149268,4,KPMP_uS-X002Y006_Annotations
False Negative,62225,5,KPMP_uS-X002Y006_Annotations
False Positive,108413,5,KPMP_uS-X002Y006_Annotations
True Negative,1505484,5,KPMP_uS-X002Y006_Annotations
True Positive,397478,5,KPMP_uS-X002Y006_Annotations
False Negative,626676,1,KPMP_uS-X002Y007_Annotations
False Positive,198779,1,KPMP_uS-X002Y007_Annotations
True Negative,705259,1,KPMP_uS-X002Y007_Annotations
True Positive,542886,1,KPMP_uS-X002Y007_Annotations
False Negative,542868,2,KPMP_uS-X002Y007_Annotations
False Positive,254252,2,KPMP_uS-X002Y007_Annotations
True Negative,1276378,2,KPMP_uS-X002Y007_Annotations
True Positive,102,2,KPMP_uS-X002Y007_Annotations
False Negative,34246,3,KPMP_uS-X002Y007_Annotations
False Positive,533848,3,KPMP_uS-X002Y007_Annotations
True Negative,1505500,3,KPMP_uS-X002Y007_Annotations
True Positive,6,3,KPMP_uS-X002Y007_Annotations
False Negative,241591,4,KPMP_uS-X002Y007_Annotations
False Positive,458502,4,KPMP_uS-X002Y007_Annotations
True Negative,1288282,4,KPMP_uS-X002Y007_Annotations
True Positive,85225,4,KPMP_uS-X002Y007_Annotations
False Negative,652324,1,KPMP_uS-X002Y008_Annotations
False Positive,185584,1,KPMP_uS-X002Y008_Annotations
True Negative,858938,1,KPMP_uS-X002Y008_Annotations
True Positive,376754,1,KPMP_uS-X002Y008_Annotations
False Negative,331214,2,KPMP_uS-X002Y008_Annotations
False Positive,115884,2,KPMP_uS-X002Y008_Annotations
True Negative,1117467,2,KPMP_uS-X002Y008_Annotations
True Positive,509035,2,KPMP_uS-X002Y008_Annotations
False Negative,146594,3,KPMP_uS-X002Y008_Annotations
False Positive,828664,3,KPMP_uS-X002Y008_Annotations
True Negative,1040663,3,KPMP_uS-X002Y008_Annotations
True Positive,57679,3,KPMP_uS-X002Y008_Annotations
False Negative,279164,1,KPMP_uS-X002Y009_Annotations
False Positive,302368,1,KPMP_uS-X002Y009_Annotations
True Negative,659067,1,KPMP_uS-X002Y009_Annotations
True Positive,833001,1,KPMP_uS-X002Y009_Annotations
False Negative,302368,2,KPMP_uS-X002Y009_Annotations
False Positive,279164,2,KPMP_uS-X002Y009_Annotations
True Negative,833001,2,KPMP_uS-X002Y009_Annotations
True Positive,659067,2,KPMP_uS-X002Y009_Annotations
False Negative,808710,1,KPMP_uS-X002Y010_Annotations
False Positive,16766,1,KPMP_uS-X002Y010_Annotations
True Negative,1240648,1,KPMP_uS-X002Y010_Annotations
True Positive,7476,1,KPMP_uS-X002Y010_Annotations
False Negative,860627,2,KPMP_uS-X002Y010_Annotations
False Positive,711376,2,KPMP_uS-X002Y010_Annotations
True Negative,121856,2,KPMP_uS-X002Y010_Annotations
True Positive,379741,2,KPMP_uS-X002Y010_Annotations
False Negative,16760,3,KPMP_uS-X002Y010_Annotations
False Positive,957955,3,KPMP_uS-X002Y010_Annotations
True Negative,1098599,3,KPMP_uS-X002Y010_Annotations
True Positive,286,3,KPMP_uS-X002Y010_Annotations
False Negative,159850,1,KPMP_uS-X002Y011_Annotations
False Positive,345778,1,KPMP_uS-X002Y011_Annotations
True Negative,941941,1,KPMP_uS-X002Y011_Annotations
True Positive,626031,1,KPMP_uS-X002Y011_Annotations
False Negative,345778,2,KPMP_uS-X002Y011_Annotations
False Positive,159850,2,KPMP_uS-X002Y011_Annotations
True Negative,626031,2,KPMP_uS-X002Y011_Annotations
True Positive,941941,2,KPMP_uS-X002Y011_Annotations
False Negative,492425,1,KPMP_uS-X002Y012_Annotations
False Positive,651467,1,KPMP_uS-X002Y012_Annotations
True Negative,844503,1,KPMP_uS-X002Y012_Annotations
True Positive,85205,1,KPMP_uS-X002Y012_Annotations
False Negative,793294,2,KPMP_uS-X002Y012_Annotations
False Positive,458633,2,KPMP_uS-X002Y012_Annotations
True Negative,813438,2,KPMP_uS-X002Y012_Annotations
True Positive,8235,2,KPMP_uS-X002Y012_Annotations
False Negative,384750,3,KPMP_uS-X002Y012_Annotations
False Positive,560369,3,KPMP_uS-X002Y012_Annotations
True Negative,818790,3,KPMP_uS-X002Y012_Annotations
True Positive,309691,3,KPMP_uS-X002Y012_Annotations
False Negative,491520,1,KPMP_uS-X002Y013_Annotations
False Positive,177080,1,KPMP_uS-X002Y013_Annotations
True Negative,983144,1,KPMP_uS-X002Y013_Annotations
True Positive,421856,1,KPMP_uS-X002Y013_Annotations
False Negative,495420,2,KPMP_uS-X002Y013_Annotations
False Positive,103431,2,KPMP_uS-X002Y013_Annotations
True Negative,881869,2,KPMP_uS-X002Y013_Annotations
True Positive,592880,2,KPMP_uS-X002Y013_Annotations
False Negative,33501,3,KPMP_uS-X002Y013_Annotations
False Positive,739930,3,KPMP_uS-X002Y013_Annotations
True Negative,1261746,3,KPMP_uS-X002Y013_Annotations
True Positive,38423,3,KPMP_uS-X002Y013_Annotations
False Negative,482876,1,KPMP_uS-X002Y014_Annotations
False Positive,397404,1,KPMP_uS-X002Y014_Annotations
True Negative,1166384,1,KPMP_uS-X002Y014_Annotations
True Positive,26936,1,KPMP_uS-X002Y014_Annotations
False Negative,7854,2,KPMP_uS-X002Y014_Annotations
False Positive,621921,2,KPMP_uS-X002Y014_Annotations
True Negative,1437474,2,KPMP_uS-X002Y014_Annotations
True Positive,6351,2,KPMP_uS-X002Y014_Annotations
